FID	IID	Pop	#IID	PAT	MAT	SEX	SuperPop	Population
PR02	HG00553	PUR	HG00553	0	0	1.0	AMR	PUR
PR02	HG00554	PUR	HG00554	0	0	2.0	AMR	PUR
PR02	HG00555	PUR						
PR03	HG00637	PUR	HG00637	0	0	1.0	AMR	PUR
PR03	HG00638	PUR	HG00638	0	0	2.0	AMR	PUR
PR03	HG00639	PUR						
PR04	HG00640	PUR	HG00640	0	0	1.0	AMR	PUR
PR04	HG00641	PUR	HG00641	0	0	2.0	AMR	PUR
PR04	HG00642	PUR						
PR05	HG00731	PUR	HG00731	0	0	1.0	AMR	PUR
PR05	HG00732	PUR	HG00732	0	0	2.0	AMR	PUR
PR05	HG00733	PUR						
PR06	HG00734	PUR	HG00734	0	0	2.0	AMR	PUR
PR06	HG00735	PUR						
PR06	HG01047	PUR	HG01047	0	0	1.0	AMR	PUR
PR07	HG00736	PUR	HG00736	0	0	1.0	AMR	PUR
PR07	HG00737	PUR	HG00737	0	0	2.0	AMR	PUR
PR07	HG00738	PUR						
PR08	HG01048	PUR	HG01048	0	0	1.0	AMR	PUR
PR08	HG01049	PUR	HG01049	0	0	2.0	AMR	PUR
PR08	HG01050	PUR						
PR09	HG00739	PUR	HG00739	0	0	1.0	AMR	PUR
PR09	HG00740	PUR	HG00740	0	0	2.0	AMR	PUR
PR09	HG00741	PUR						
PR10	HG00742	PUR	HG00742	0	0	1.0	AMR	PUR
PR10	HG00743	PUR	HG00743	0	0	2.0	AMR	PUR
PR11	HG01051	PUR	HG01051	0	0	1.0	AMR	PUR
PR11	HG01052	PUR	HG01052	0	0	2.0	AMR	PUR
PR11	HG01053	PUR						
PR12	HG01054	PUR	HG01054	0	0	1.0	AMR	PUR
PR12	HG01055	PUR	HG01055	0	0	2.0	AMR	PUR
PR12	HG01056	PUR						
PR13	HG01058	PUR	HG01058	0	0	2.0	AMR	PUR
PR14	HG01060	PUR	HG01060	0	0	1.0	AMR	PUR
PR14	HG01061	PUR	HG01061	0	0	2.0	AMR	PUR
PR14	HG01062	PUR						
PR15	HG01063	PUR	HG01063	0	0	1.0	AMR	PUR
PR15	HG01064	PUR	HG01064	0	0	2.0	AMR	PUR
PR16	HG01066	PUR	HG01066	0	0	1.0	AMR	PUR
PR16	HG01067	PUR	HG01067	0	0	2.0	AMR	PUR
PR16	HG01068	PUR						
PR17	HG01069	PUR	HG01069	0	0	1.0	AMR	PUR
PR17	HG01070	PUR	HG01070	0	0	2.0	AMR	PUR
PR17	HG01071	PUR						
PR18	HG01072	PUR	HG01072	0	0	1.0	AMR	PUR
PR18	HG01073	PUR	HG01073	0	0	2.0	AMR	PUR
PR18	HG01074	PUR						
PR19	HG01101	PUR	HG01101	0	0	1.0	AMR	PUR
PR19	HG01102	PUR	HG01102	0	0	2.0	AMR	PUR
PR19	HG01103	PUR						
PR20	HG01077	PUR	HG01077	0	0	2.0	AMR	PUR
PR21	HG01079	PUR	HG01079	0	0	1.0	AMR	PUR
PR21	HG01080	PUR	HG01080	0	0	2.0	AMR	PUR
PR21	HG01081	PUR						
PR22	HG01241	PUR	HG01241	0	0	1.0	AMR	PUR
PR22	HG01242	PUR	HG01242	0	0	2.0	AMR	PUR
PR22	HG01243	PUR						
PR24	HG01170	PUR	HG01170	0	0	1.0	AMR	PUR
PR24	HG01171	PUR	HG01171	0	0	2.0	AMR	PUR
PR24	HG01172	PUR						
PR25	HG01104	PUR	HG01104	0	0	1.0	AMR	PUR
PR25	HG01105	PUR	HG01105	0	0	2.0	AMR	PUR
PR25	HG01106	PUR						
PR26	HG01085	PUR	HG01085	0	0	1.0	AMR	PUR
PR26	HG01086	PUR	HG01086	0	0	2.0	AMR	PUR
PR26	HG01087	PUR						
PR27	HG01088	PUR	HG01088	0	0	1.0	AMR	PUR
PR27	HG01089	PUR	HG01089	0	0	2.0	AMR	PUR
PR27	HG01090	PUR						
PR28	HG01082	PUR	HG01082	0	0	1.0	AMR	PUR
PR28	HG01083	PUR	HG01083	0	0	2.0	AMR	PUR
PR28	HG01084	PUR						
PR29	HG01094	PUR	HG01094	0	0	1.0	AMR	PUR
PR29	HG01095	PUR	HG01095	0	0	2.0	AMR	PUR
PR29	HG01096	PUR						
PR30	HG01092	PUR	HG01092	0	0	2.0	AMR	PUR
PR31	HG01097	PUR	HG01097	0	0	1.0	AMR	PUR
PR31	HG01098	PUR	HG01098	0	0	2.0	AMR	PUR
PR31	HG01099	PUR						
PR32	HG01100	PUR						
PR32	HG01247	PUR	HG01247	0	0	1.0	AMR	PUR
PR32	HG01248	PUR	HG01248	0	0	2.0	AMR	PUR
PR33	HG01107	PUR	HG01107	0	0	1.0	AMR	PUR
PR33	HG01108	PUR	HG01108	0	0	2.0	AMR	PUR
PR33	HG01109	PUR						
PR34	HG01110	PUR	HG01110	0	0	1.0	AMR	PUR
PR34	HG01111	PUR	HG01111	0	0	2.0	AMR	PUR
PR34	HG01249	PUR						
PR35	HG01161	PUR	HG01161	0	0	1.0	AMR	PUR
PR35	HG01162	PUR	HG01162	0	0	2.0	AMR	PUR
PR36	HG01173	PUR	HG01173	0	0	1.0	AMR	PUR
PR36	HG01174	PUR	HG01174	0	0	2.0	AMR	PUR
PR36	HG01175	PUR						
PR37	HG01164	PUR	HG01164	0	0	1.0	AMR	PUR
PR38	HG01187	PUR	HG01187	0	0	1.0	AMR	PUR
PR38	HG01188	PUR	HG01188	0	0	2.0	AMR	PUR
PR38	HG01189	PUR						
PR39	HG01167	PUR	HG01167	0	0	1.0	AMR	PUR
PR39	HG01168	PUR	HG01168	0	0	2.0	AMR	PUR
PR39	HG01169	PUR						
PR40	HG01190	PUR	HG01190	0	0	1.0	AMR	PUR
PR40	HG01191	PUR	HG01191	0	0	2.0	AMR	PUR
PR40	HG01192	PUR						
PR42	HG01176	PUR	HG01176	0	0	1.0	AMR	PUR
PR42	HG01177	PUR	HG01177	0	0	2.0	AMR	PUR
PR42	HG01178	PUR						
PR44	HG01182	PUR	HG01182	0	0	1.0	AMR	PUR
PR44	HG01183	PUR	HG01183	0	0	2.0	AMR	PUR
PR44	HG01184	PUR						
PR45	HG01195	PUR						
PR46	HG01197	PUR	HG01197	0	0	1.0	AMR	PUR
PR46	HG01198	PUR	HG01198	0	0	2.0	AMR	PUR
PR46	HG01199	PUR						
PR47	HG01200	PUR	HG01200	0	0	1.0	AMR	PUR
PR49	HG01204	PUR	HG01204	0	0	1.0	AMR	PUR
PR49	HG01205	PUR	HG01205	0	0	2.0	AMR	PUR
PR49	HG01206	PUR						
PR58	HG01286	PUR	HG01286	0	0	1.0	AMR	PUR
PR59	HG01301	PUR						
PR59	HG01302	PUR	HG01302	0	0	1.0	AMR	PUR
PR59	HG01303	PUR	HG01303	0	0	2.0	AMR	PUR
PR61	HG01305	PUR	HG01305	0	0	1.0	AMR	PUR
PR62	HG01308	PUR	HG01308	0	0	1.0	AMR	PUR
PR63	HG01311	PUR	HG01311	0	0	1.0	AMR	PUR
PR63	HG01312	PUR	HG01312	0	0	2.0	AMR	PUR
PR63	HG01411	PUR						
PR67	HG01322	PUR						
PR67	HG01323	PUR	HG01323	0	0	2.0	AMR	PUR
PR67	HG01324	PUR						
PR68	HG01325	PUR	HG01325	0	0	1.0	AMR	PUR
PR68	HG01326	PUR	HG01326	0	0	2.0	AMR	PUR
PR68	HG01327	PUR						
PR70	HG01392	PUR	HG01392	0	0	1.0	AMR	PUR
PR70	HG01393	PUR	HG01393	0	0	2.0	AMR	PUR
PR70	HG01394	PUR						
PR71	HG01395	PUR	HG01395	0	0	1.0	AMR	PUR
PR71	HG01396	PUR	HG01396	0	0	2.0	AMR	PUR
PR71	HG01397	PUR						
PR72	HG01398	PUR	HG01398	0	0	1.0	AMR	PUR
PR74	HG01402	PUR	HG01402	0	0	1.0	AMR	PUR
PR74	HG01403	PUR	HG01403	0	0	2.0	AMR	PUR
PR74	HG01404	PUR						
PR75	HG01405	PUR	HG01405	0	0	1.0	AMR	PUR
PR76	HG01412	PUR	HG01412	0	0	1.0	AMR	PUR
PR78	HG01413	PUR	HG01413	0	0	1.0	AMR	PUR
PR78	HG01414	PUR	HG01414	0	0	2.0	AMR	PUR
PR78	HG01415	PUR						
ST001	HG03646	STU	HG03646	0	0	1.0	SAS	STU
ST002	HG03645	STU	HG03645	0	0	2.0	SAS	STU
ST004	HG03643	STU	HG03643	0	0	2.0	SAS	STU
ST004	HG03644	STU	HG03644	0	0	1.0	SAS	STU
ST006	HG03642	STU	HG03642	0	0	2.0	SAS	STU
ST006	HG03679	STU	HG03679	0	0	1.0	SAS	STU
ST006	HG04204	STU						
ST006	HG04215	STU						
ST007	HG03999	STU	HG03999	0	0	1.0	SAS	STU
ST008	HG03672	STU	HG03672	0	0	1.0	SAS	STU
ST009	HG03680	STU	HG03680	0	0	1.0	SAS	STU
ST010	HG03673	STU	HG03673	0	0	2.0	SAS	STU
ST010	HG03948	STU						
ST010	HG04040	STU						
ST011	HG03681	STU	HG03681	0	0	1.0	SAS	STU
ST012	HG03682	STU						
ST012	HG03683	STU						
ST012	HG03684	STU	HG03684	0	0	2.0	SAS	STU
ST013	HG03685	STU	HG03685	0	0	1.0	SAS	STU
ST013	HG03951	STU	HG03951	0	0	2.0	SAS	STU
ST014	HG03686	STU	HG03686	0	0	1.0	SAS	STU
ST015	HG03687	STU	HG03687	0	0	1.0	SAS	STU
ST016	HG03688	STU						
ST016	HG03885	STU	HG03885	0	0	1.0	SAS	STU
ST016	HG03886	STU	HG03886	0	0	2.0	SAS	STU
ST017	HG03689	STU	HG03689	0	0	2.0	SAS	STU
ST018	HG03690	STU	HG03690	0	0	2.0	SAS	STU
ST019	HG03691	STU	HG03691	0	0	1.0	SAS	STU
ST020	HG03692	STU	HG03692	0	0	2.0	SAS	STU
ST021	HG03693	STU	HG03693	0	0	1.0	SAS	STU
ST021	HG03995	STU	HG03995	0	0	2.0	SAS	STU
ST022	HG03694	STU	HG03694	0	0	1.0	SAS	STU
ST023	HG03695	STU	HG03695	0	0	1.0	SAS	STU
ST024	HG03696	STU	HG03696	0	0	1.0	SAS	STU
ST024	HG03835	STU						
ST024	HG03840	STU						
ST025	HG03697	STU	HG03697	0	0	1.0	SAS	STU
ST026	HG03698	STU	HG03698	0	0	2.0	SAS	STU
ST027	HG03711	STU	HG03711	0	0	1.0	SAS	STU
ST038	HG03740	STU	HG03740	0	0	1.0	SAS	STU
ST038	HG03741	STU	HG03741	0	0	2.0	SAS	STU
ST039	HG03884	STU	HG03884	0	0	2.0	SAS	STU
ST041	HG03733	STU	HG03733	0	0	2.0	SAS	STU
ST043	HG03736	STU	HG03736	0	0	2.0	SAS	STU
ST044	HG03738	STU	HG03738	0	0	1.0	SAS	STU
ST046	HG03743	STU	HG03743	0	0	1.0	SAS	STU
ST046	HG03757	STU	HG03757	0	0	2.0	SAS	STU
ST047	HG03744	STU	HG03744	0	0	1.0	SAS	STU
ST049	HG03745	STU	HG03745	0	0	1.0	SAS	STU
ST050	HG03746	STU	HG03746	0	0	1.0	SAS	STU
ST050	HG03888	STU	HG03888	0	0	2.0	SAS	STU
ST051	HG03750	STU	HG03750	0	0	1.0	SAS	STU
ST051	HG03754	STU	HG03754	HG03750	0	2.0	SAS	STU
ST052	HG03755	STU	HG03755	0	0	1.0	SAS	STU
ST052	HG03756	STU	HG03756	0	0	2.0	SAS	STU
ST053	HG03752	STU	HG03752	0	0	2.0	SAS	STU
ST054	HG03753	STU	HG03753	0	0	1.0	SAS	STU
ST058	HG03760	STU	HG03760	0	0	2.0	SAS	STU
ST074	HG03836	STU	HG03836	0	0	2.0	SAS	STU
ST075	HG03842	STU						
ST075	HG03844	STU	HG03844	0	0	1.0	SAS	STU
ST076	HG04033	STU	HG04033	0	0	1.0	SAS	STU
ST078	HG03838	STU	HG03838	0	0	2.0	SAS	STU
ST078	HG04006	STU	HG04006	0	0	1.0	SAS	STU
ST079	HG03837	STU	HG03837	0	0	1.0	SAS	STU
ST080	HG03846	STU	HG03846	0	0	1.0	SAS	STU
ST081	HG03845	STU						
ST082	HG03849	STU	HG03849	0	0	2.0	SAS	STU
ST082	HG03850	STU	HG03850	0	0	1.0	SAS	STU
ST083	HG03847	STU						
ST084	HG03848	STU	HG03848	0	0	1.0	SAS	STU
ST089	HG03851	STU	HG03851	0	0	1.0	SAS	STU
ST090	HG03858	STU	HG03858	0	0	2.0	SAS	STU
ST090	HG03950	STU	HG03950	0	0	1.0	SAS	STU
ST091	HG03857	STU	HG03857	0	0	2.0	SAS	STU
ST091	HG03982	STU						
ST092	HG03856	STU	HG03856	0	0	1.0	SAS	STU
ST094	HG03854	STU	HG03854	0	0	1.0	SAS	STU
ST094	HG04035	STU	HG04035	0	0	2.0	SAS	STU
ST106	HG03887	STU	HG03887	0	0	1.0	SAS	STU
ST106	HG03986	STU	HG03986	0	0	2.0	SAS	STU
ST107	HG03895	STU	HG03895	0	0	2.0	SAS	STU
ST110	HG03890	STU	HG03890	0	0	1.0	SAS	STU
ST111	HG03894	STU	HG03894	0	0	2.0	SAS	STU
ST111	HG03896	STU	HG03896	0	0	1.0	SAS	STU
ST111	HG04115	STU						
ST114	HG03898	STU	HG03898	0	0	2.0	SAS	STU
ST114	HG03899	STU	HG03899	0	0	1.0	SAS	STU
ST115	HG03897	STU	HG03897	0	0	2.0	SAS	STU
ST115	HG03900	STU	HG03900	0	0	1.0	SAS	STU
ST116	HG03943	STU	HG03943	0	0	1.0	SAS	STU
ST116	HG03944	STU	HG03944	0	0	2.0	SAS	STU
ST116	HG03992	STU						
ST116	HG04036	STU						
ST116	HG04067	STU						
ST117	HG03945	STU	HG03945	0	0	2.0	SAS	STU
ST118	HG03947	STU	HG03947	0	0	2.0	SAS	STU
ST119	HG03955	STU	HG03955	0	0	2.0	SAS	STU
ST120	HG04114	STU						
ST122	HG03953	STU	HG03953	0	0	1.0	SAS	STU
ST123	HG03949	STU	HG03949	0	0	2.0	SAS	STU
ST142	HG03990	STU	HG03990	0	0	1.0	SAS	STU
ST143	HG03991	STU	HG03991	0	0	1.0	SAS	STU
ST144	HG03985	STU	HG03985	0	0	1.0	SAS	STU
ST145	HG03988	STU						
ST145	HG03989	STU	HG03989	0	0	2.0	SAS	STU
ST147	HG03998	STU	HG03998	0	0	1.0	SAS	STU
ST152	HG04003	STU	HG04003	0	0	1.0	SAS	STU
ST154	HG04029	STU	HG04029	0	0	2.0	SAS	STU
ST154	HG04197	STU						
ST169	HG04037	STU						
ST170	HG04038	STU	HG04038	0	0	2.0	SAS	STU
ST171	HG04042	STU	HG04042	0	0	2.0	SAS	STU
ST172	HG04039	STU	HG04039	0	0	1.0	SAS	STU
ST173	HG04047	STU	HG04047	0	0	2.0	SAS	STU
ST176	HG04106	STU	HG04106	0	0	2.0	SAS	STU
ST176	HG04107	STU	HG04107	0	0	1.0	SAS	STU
ST186	HG04208	STU						
ST186	HG04210	STU	HG04210	0	0	1.0	SAS	STU
ST190	HG04075	STU	HG04075	0	0	2.0	SAS	STU
ST190	HG04122	STU						
ST190	HG04127	STU						
ST203	HG04099	STU	HG04099	0	0	2.0	SAS	STU
ST203	HG04100	STU	HG04100	0	0	1.0	SAS	STU
ST203	HG04199	STU						
ST232	HG04227	STU	HG04227	0	0	2.0	SAS	STU
ST232	HG04228	STU						
ST232	HG04229	STU	HG04229	0	0	1.0	SAS	STU
NA20502	NA20502	TSI	NA20502	0	0	2.0	EUR	TSI
NA20503	NA20503	TSI	NA20503	0	0	2.0	EUR	TSI
NA20504	NA20504	TSI	NA20504	0	0	2.0	EUR	TSI
NA20505	NA20505	TSI	NA20505	0	0	2.0	EUR	TSI
NA20506	NA20506	TSI	NA20506	0	0	2.0	EUR	TSI
NA20507	NA20507	TSI	NA20507	0	0	2.0	EUR	TSI
NA20508	NA20508	TSI	NA20508	0	0	2.0	EUR	TSI
NA20509	NA20509	TSI	NA20509	0	0	1.0	EUR	TSI
NA20510	NA20510	TSI	NA20510	0	0	1.0	EUR	TSI
NA20511	NA20511	TSI	NA20511	0	0	1.0	EUR	TSI
NA20512	NA20512	TSI	NA20512	0	0	1.0	EUR	TSI
NA20513	NA20513	TSI	NA20513	0	0	1.0	EUR	TSI
NA20514	NA20514	TSI	NA20514	0	0	2.0	EUR	TSI
NA20515	NA20515	TSI	NA20515	0	0	1.0	EUR	TSI
NA20516	NA20516	TSI	NA20516	0	0	1.0	EUR	TSI
NA20517	NA20517	TSI	NA20517	0	0	2.0	EUR	TSI
NA20518	NA20518	TSI	NA20518	0	0	1.0	EUR	TSI
NA20519	NA20519	TSI	NA20519	0	0	1.0	EUR	TSI
NA20520	NA20520	TSI	NA20520	0	0	1.0	EUR	TSI
NA20521	NA20521	TSI	NA20521	0	0	1.0	EUR	TSI
NA20522	NA20522	TSI	NA20522	0	0	2.0	EUR	TSI
NA20524	NA20524	TSI	NA20524	0	0	1.0	EUR	TSI
NA20525	NA20525	TSI	NA20525	0	0	1.0	EUR	TSI
NA20526	NA20526	TSI						
NA20527	NA20527	TSI	NA20527	0	0	1.0	EUR	TSI
NA20528	NA20528	TSI	NA20528	0	0	1.0	EUR	TSI
NA20529	NA20529	TSI	NA20529	0	0	2.0	EUR	TSI
NA20530	NA20530	TSI	NA20530	0	0	2.0	EUR	TSI
NA20531	NA20531	TSI	NA20531	0	0	2.0	EUR	TSI
NA20532	NA20532	TSI	NA20532	0	0	1.0	EUR	TSI
NA20533	NA20533	TSI	NA20533	0	0	2.0	EUR	TSI
NA20534	NA20534	TSI	NA20534	0	0	1.0	EUR	TSI
NA20535	NA20535	TSI	NA20535	0	0	2.0	EUR	TSI
NA20536	NA20536	TSI	NA20536	0	0	1.0	EUR	TSI
NA20537	NA20537	TSI						
NA20538	NA20538	TSI	NA20538	0	0	1.0	EUR	TSI
NA20539	NA20539	TSI	NA20539	0	0	1.0	EUR	TSI
NA20540	NA20540	TSI	NA20540	0	0	2.0	EUR	TSI
NA20541	NA20541	TSI	NA20541	0	0	2.0	EUR	TSI
NA20542	NA20542	TSI	NA20542	0	0	2.0	EUR	TSI
NA20543	NA20543	TSI	NA20543	0	0	1.0	EUR	TSI
NA20544	NA20544	TSI	NA20544	0	0	1.0	EUR	TSI
NA20581	NA20581	TSI	NA20581	0	0	1.0	EUR	TSI
NA20582	NA20582	TSI	NA20582	0	0	2.0	EUR	TSI
NA20585	NA20585	TSI	NA20585	0	0	2.0	EUR	TSI
NA20586	NA20586	TSI	NA20586	0	0	1.0	EUR	TSI
NA20587	NA20587	TSI	NA20587	0	0	2.0	EUR	TSI
NA20588	NA20588	TSI	NA20588	0	0	1.0	EUR	TSI
NA20589	NA20589	TSI	NA20589	0	0	2.0	EUR	TSI
NA20752	NA20752	TSI	NA20752	0	0	1.0	EUR	TSI
NA20753	NA20753	TSI	NA20753	0	0	2.0	EUR	TSI
NA20754	NA20754	TSI	NA20754	0	0	1.0	EUR	TSI
NA20755	NA20755	TSI	NA20755	0	0	1.0	EUR	TSI
NA20756	NA20756	TSI	NA20756	0	0	2.0	EUR	TSI
NA20757	NA20757	TSI	NA20757	0	0	2.0	EUR	TSI
NA20758	NA20758	TSI	NA20758	0	0	1.0	EUR	TSI
NA20759	NA20759	TSI	NA20759	0	0	1.0	EUR	TSI
NA20760	NA20760	TSI	NA20760	0	0	2.0	EUR	TSI
NA20761	NA20761	TSI	NA20761	0	0	2.0	EUR	TSI
NA20762	NA20762	TSI	NA20762	0	0	1.0	EUR	TSI
NA20763	NA20763	TSI	NA20763	0	0	1.0	EUR	TSI
NA20764	NA20764	TSI	NA20764	0	0	2.0	EUR	TSI
NA20765	NA20765	TSI	NA20765	0	0	1.0	EUR	TSI
NA20766	NA20766	TSI	NA20766	0	0	2.0	EUR	TSI
NA20767	NA20767	TSI	NA20767	0	0	1.0	EUR	TSI
NA20768	NA20768	TSI	NA20768	0	0	2.0	EUR	TSI
NA20769	NA20769	TSI	NA20769	0	0	2.0	EUR	TSI
NA20770	NA20770	TSI	NA20770	0	0	1.0	EUR	TSI
NA20771	NA20771	TSI	NA20771	0	0	2.0	EUR	TSI
NA20772	NA20772	TSI	NA20772	0	0	2.0	EUR	TSI
NA20773	NA20773	TSI	NA20773	0	0	2.0	EUR	TSI
NA20774	NA20774	TSI	NA20774	0	0	2.0	EUR	TSI
NA20775	NA20775	TSI	NA20775	0	0	2.0	EUR	TSI
NA20778	NA20778	TSI	NA20778	0	0	1.0	EUR	TSI
NA20783	NA20783	TSI	NA20783	0	0	1.0	EUR	TSI
NA20785	NA20785	TSI	NA20785	0	0	1.0	EUR	TSI
NA20786	NA20786	TSI	NA20786	0	0	2.0	EUR	TSI
NA20787	NA20787	TSI	NA20787	0	0	1.0	EUR	TSI
NA20790	NA20790	TSI	NA20790	0	0	2.0	EUR	TSI
NA20792	NA20792	TSI	NA20792	0	0	1.0	EUR	TSI
NA20795	NA20795	TSI	NA20795	0	0	2.0	EUR	TSI
NA20796	NA20796	TSI	NA20796	0	0	1.0	EUR	TSI
NA20797	NA20797	TSI	NA20797	0	0	2.0	EUR	TSI
NA20798	NA20798	TSI	NA20798	0	0	1.0	EUR	TSI
NA20799	NA20799	TSI	NA20799	0	0	2.0	EUR	TSI
NA20800	NA20800	TSI	NA20800	0	0	2.0	EUR	TSI
NA20801	NA20801	TSI	NA20801	0	0	1.0	EUR	TSI
NA20802	NA20802	TSI	NA20802	0	0	2.0	EUR	TSI
NA20803	NA20803	TSI	NA20803	0	0	1.0	EUR	TSI
NA20804	NA20804	TSI	NA20804	0	0	2.0	EUR	TSI
NA20805	NA20805	TSI	NA20805	0	0	1.0	EUR	TSI
NA20806	NA20806	TSI	NA20806	0	0	1.0	EUR	TSI
NA20807	NA20807	TSI	NA20807	0	0	2.0	EUR	TSI
NA20808	NA20808	TSI	NA20808	0	0	2.0	EUR	TSI
NA20809	NA20809	TSI	NA20809	0	0	1.0	EUR	TSI
NA20810	NA20810	TSI	NA20810	0	0	1.0	EUR	TSI
NA20811	NA20811	TSI	NA20811	0	0	1.0	EUR	TSI
NA20812	NA20812	TSI	NA20812	0	0	1.0	EUR	TSI
NA20813	NA20813	TSI	NA20813	0	0	2.0	EUR	TSI
NA20814	NA20814	TSI	NA20814	0	0	1.0	EUR	TSI
NA20815	NA20815	TSI	NA20815	0	0	1.0	EUR	TSI
NA20816	NA20816	TSI						
NA20818	NA20818	TSI	NA20818	0	0	2.0	EUR	TSI
NA20819	NA20819	TSI	NA20819	0	0	2.0	EUR	TSI
NA20821	NA20821	TSI	NA20821	0	0	2.0	EUR	TSI
NA20822	NA20822	TSI	NA20822	0	0	2.0	EUR	TSI
NA20826	NA20826	TSI	NA20826	0	0	2.0	EUR	TSI
NA20827	NA20827	TSI	NA20827	0	0	1.0	EUR	TSI
NA20828	NA20828	TSI	NA20828	0	0	2.0	EUR	TSI
NA20829	NA20829	TSI						
NA20831	NA20831	TSI						
NA20832	NA20832	TSI	NA20832	0	0	2.0	EUR	TSI
Y001	NA18484	YRI						
Y001	NA18486	YRI	NA18486	0	0	1.0	AFR	YRI
Y001	NA18488	YRI	NA18488	0	0	2.0	AFR	YRI
Y002	NA18485	YRI						
Y002	NA18487	YRI						
Y002	NA18489	YRI	NA18489	0	0	2.0	AFR	YRI
Y003	NA18497	YRI						
Y003	NA18498	YRI	NA18498	0	0	1.0	AFR	YRI
Y003	NA18499	YRI	NA18499	0	0	2.0	AFR	YRI
Y004	NA18500	YRI						
Y004	NA18501	YRI	NA18501	0	0	1.0	AFR	YRI
Y004	NA18502	YRI	NA18502	0	0	2.0	AFR	YRI
Y005	NA18503	YRI						
Y005	NA18504	YRI	NA18504	0	0	1.0	AFR	YRI
Y005	NA18505	YRI	NA18505	0	0	2.0	AFR	YRI
Y006	NA19107	YRI	NA19107	0	0	1.0	AFR	YRI
Y006	NA19108	YRI	NA19108	0	0	2.0	AFR	YRI
Y006	NA19109	YRI						
Y007	NA18867	YRI	NA18867	0	0	2.0	AFR	YRI
Y007	NA18868	YRI	NA18868	0	0	1.0	AFR	YRI
Y007	NA18869	YRI						
Y009	NA18506	YRI						
Y009	NA18507	YRI	NA18507	0	0	1.0	AFR	YRI
Y009	NA18508	YRI	NA18508	0	0	2.0	AFR	YRI
Y010	NA18509	YRI						
Y010	NA18511	YRI	NA18511	0	0	2.0	AFR	YRI
Y010a	NA18510	YRI	NA18510	0	0	1.0	AFR	YRI
Y012	NA18858	YRI	NA18858	0	0	2.0	AFR	YRI
Y012	NA18859	YRI						
Y012	NA18860	YRI						
Y013	NA18515	YRI						
Y013	NA18516	YRI	NA18516	0	0	1.0	AFR	YRI
Y013	NA18517	YRI	NA18517	0	0	2.0	AFR	YRI
Y014	NA18518	YRI						
Y014	NA18519	YRI	NA18519	0	0	1.0	AFR	YRI
Y014	NA18520	YRI	NA18520	0	0	2.0	AFR	YRI
Y016	NA18521	YRI						
Y016	NA18522	YRI	NA18522	0	0	1.0	AFR	YRI
Y016	NA18523	YRI	NA18523	0	0	2.0	AFR	YRI
Y017	NA18870	YRI	NA18870	0	0	2.0	AFR	YRI
Y017	NA18871	YRI	NA18871	0	0	1.0	AFR	YRI
Y017	NA18872	YRI						
Y018	NA18852	YRI						
Y018	NA18853	YRI	NA18853	0	0	1.0	AFR	YRI
Y018	NA18854	YRI						
Y019	NA18873	YRI	NA18873	0	0	2.0	AFR	YRI
Y019	NA18874	YRI	NA18874	0	0	1.0	AFR	YRI
Y019	NA18875	YRI						
Y020	NA18876	YRI	NA18876	0	0	2.0	AFR	YRI
Y020	NA18877	YRI	NA18877	0	0	1.0	AFR	YRI
Y020	NA18906	YRI						
Y021	NA18878	YRI	NA18878	0	0	2.0	AFR	YRI
Y021	NA18879	YRI	NA18879	0	0	1.0	AFR	YRI
Y022	NA18881	YRI	NA18881	0	0	2.0	AFR	YRI
Y023	NA18855	YRI						
Y023	NA18856	YRI	NA18856	0	0	1.0	AFR	YRI
Y023	NA18857	YRI						
Y024	NA18861	YRI	NA18861	0	0	2.0	AFR	YRI
Y024	NA18862	YRI						
Y024	NA18863	YRI						
Y080	NA19105	YRI						
Y025	NA18907	YRI	NA18907	0	0	2.0	AFR	YRI
Y025	NA19252	YRI						
Y025a	NA18908	YRI	NA18908	0	0	1.0	AFR	YRI
Y026	NA18864	YRI	NA18864	0	0	2.0	AFR	YRI
Y026	NA18865	YRI	NA18865	0	0	1.0	AFR	YRI
Y027	NA18909	YRI	NA18909	0	0	2.0	AFR	YRI
Y027	NA18910	YRI	NA18910	0	0	1.0	AFR	YRI
Y027	NA18911	YRI						
Y028	NA18912	YRI	NA18912	0	0	2.0	AFR	YRI
Y028	NA18913	YRI						
Y028	NA18914	YRI						
Y029	NA18915	YRI	NA18915	0	0	1.0	AFR	YRI
Y030	NA18916	YRI	NA18916	0	0	2.0	AFR	YRI
Y030	NA18917	YRI	NA18917	0	0	1.0	AFR	YRI
Y030	NA18930	YRI						
Y033	NA18923	YRI	NA18923	0	0	1.0	AFR	YRI
Y033	NA18924	YRI	NA18924	0	0	2.0	AFR	YRI
Y033	NA18925	YRI						
Y035	NA19197	YRI	NA19197	0	0	2.0	AFR	YRI
Y035	NA19198	YRI	NA19198	0	0	1.0	AFR	YRI
Y035	NA19199	YRI						
Y036	NA18933	YRI	NA18933	0	0	2.0	AFR	YRI
Y036	NA18934	YRI	NA18934	0	0	1.0	AFR	YRI
Y036	NA18935	YRI						
Y039	NA19184	YRI	NA19184	0	0	1.0	AFR	YRI
Y039	NA19185	YRI	NA19185	0	0	2.0	AFR	YRI
Y039	NA19186	YRI						
Y040	NA19092	YRI	NA19092	0	0	1.0	AFR	YRI
Y040	NA19093	YRI	NA19093	0	0	2.0	AFR	YRI
Y040	NA19094	YRI						
Y041	NA19095	YRI	NA19095	0	0	2.0	AFR	YRI
